,soil,theta,theta_rel,f,k_mean,k_lo,cs_lo,cf_cs,cs_plant,i_k,i_cs
315,loam,0.178,1.0,0.3198360000000001,500,332.9072898912225,0.757459910589433,179.2213644258051,13.575299867368653,2.412878300492887e-13,3.6438750498340295e-10
316,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,500,32.29836839771736,0.019620972375616996,8221.363347961607,16.131114314026476,4.4650545059117994e-14,9.737644329880931e-11
317,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,500,53.166383131098435,0.05070109357651889,3630.405435608449,18.40655257114868,6.914403145906861e-14,1.5283184712864834e-10
318,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,500,79.10299811601777,0.10468736927584255,1892.1848961883882,19.80878589654456,9.58182646465541e-14,2.1205533694404002e-10
319,silt,0.089,0.30067567567567566,0.3198360000000001,500,109.43479898573256,0.18254090643636864,1111.181675869594,20.283611032871885,1.2271515076563382e-13,2.672222995437042e-10
320,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,500,142.7827877722926,0.2776149884678508,718.3425538299033,19.94226597974551,1.4802413903326673e-13,3.114375123543403e-10
321,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,500,177.2665637860152,0.3781979932895493,503.79285631438904,19.05334472917122,1.7046774303995116e-13,3.417058367415642e-10
322,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,500,210.9981773333981,0.4733275360789347,378.6020191984161,17.920276090169583,1.8948531487696335e-13,3.5926723990423787e-10
323,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,500,242.5440447765571,0.5566238246785069,301.2613307155059,16.768923413060143,2.0512675483948358e-13,3.6753080752790654e-10
324,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,500,271.09917355931657,0.6262718434470108,250.997711877821,15.719279971870465,2.1779267055409662e-13,3.6995912775423347e-10
325,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,500,296.3988792331389,0.6831748313046218,216.8315360139196,14.813384803783155,2.279995670526314e-13,3.6912678603029093e-10
326,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,500,318.53081487255264,0.7292850453203904,192.67777285127593,14.051701830607467,2.3624264522206496e-13,3.6666519178376284e-10
327,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,500,337.7653834587795,0.7666735130114899,175.01334830293342,13.417809856731344,2.4294119881932176e-13,3.635161531810824e-10
328,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,500,354.4419046186484,0.7971559688809142,161.71343380417116,12.891082900522367,2.484297244604783e-13,3.601898365834611e-10
329,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,500,368.90461806447627,0.8222034398600444,151.44707477818295,12.45203058393634,2.529677299779049e-13,3.5694648684717206e-10
330,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,500,381.47188543867765,0.8429667105332291,143.3512357710572,12.084031966880145,2.5675436012801904e-13,3.5390785904217117e-10
331,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,500,392.4244454391129,0.8603335960243386,136.84850985275952,11.773537059219672,2.5994220655153395e-13,3.5112130855137665e-10
332,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,500,402.0035105084102,0.8749870110327723,131.54157975345208,11.509717369500208,2.6264862451162135e-13,3.4859550148568543e-10
333,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,500,410.4134117803221,0.8874537927115425,127.15008855760684,11.28398283340567,2.649644614466273e-13,3.4631995882611225e-10
334,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,500,417.8259811242596,0.8981428388633115,123.47171364640771,11.08952354137025,2.669606074472606e-13,3.4427560382032205e-10
335,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,500,424.3852766824109,0.9073739474386857,120.35748226489191,10.920924378647658,2.686928570235168e-13,3.424403528653383e-10
336,silt,0.2845,0.9611486486486486,0.3198360000000001,500,430.212019822696,0.9153993337014805,117.69571029763081,10.773857478597373,2.7020550912847443e-13,3.4079199076550054e-10
337,silt,0.296,1.0,0.3198360000000001,500,435.407501618683,0.9224196240638327,115.40130291795188,10.644842645405365,2.715340397556251e-13,3.3930956522055863e-10
338,clay,0.059125,0.17755255255255253,0.3198360000000001,500,17.15449186750071,0.00569713392500848,23207.07000293795,13.221378581378445,2.485100631942963e-14,5.324225516391849e-11
339,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,500,37.84520955247383,0.026623231824122795,6339.603558840132,16.878073522003472,5.145718414123048e-14,1.1275649099952223e-10
340,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,500,65.2635103193676,0.07405590989581023,2593.8239486523967,19.20879926269966,8.205786986476832e-14,1.818364453151775e-10
341,clay,0.09825,0.29504504504504503,0.3198360000000001,500,98.86042462299595,0.15407275975027118,1312.692931649832,20.225022268396373,1.1380391633632996e-13,2.496874621049094e-10
342,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,500,136.913217430997,0.2605287239519559,769.5371360395807,20.048652808603467,1.4385031486989204e-13,3.04806142363825e-10
343,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,500,176.69856703319954,0.3765567567089123,506.4514686096198,19.070772245010392,1.7012442187061985e-13,3.413170503751262e-10
344,clay,0.137375,0.4125375375375375,0.3198360000000001,500,215.37637925099702,0.48525587933003517,366.0624335174483,17.76339480662019,1.917708232259684e-13,3.608319764224365e-10
345,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,500,250.89419982015767,0.5775784150150871,284.99377953388216,16.460625547233885,2.0896664041048852e-13,3.686729306719336e-10
346,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,500,282.27176622605407,0.651958674818352,234.91210538278696,15.315298492415085,2.224096824294338e-13,3.698893120808032e-10
347,clay,0.1765,0.53003003003003,0.3198360000000001,500,309.35998706264536,0.710586885985705,202.133738729492,14.36335839564378,2.328997256358043e-13,3.6785372040453346e-10
348,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,500,332.4710250627546,0.7566250043868137,179.60720893128274,13.589530524553519,2.4113810996095835e-13,3.6446338672317535e-10
349,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,500,352.1007286623911,0.7929817816216691,163.48060826038292,12.963714399891261,2.4767616841509143e-13,3.6068558088444243e-10
350,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,500,368.7734332136293,0.8219818636751843,151.53543936059864,12.455938285846276,2.529274511551428e-13,3.569771998943407e-10
351,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,500,382.9715929753602,0.8453841800387052,142.43175958750768,12.040955629035517,2.571969146360796e-13,3.535333727126434e-10
352,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,500,395.1117415191189,0.8644940756022556,135.3253955892236,11.698800276541542,2.60708999418031e-13,3.504204625234996e-10
353,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,500,405.5422863296347,0.8802775194429759,129.66439015150868,11.41406477226563,2.636298356292998e-13,3.476440994334855e-10
354,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,500,414.550134811692,0.8934530663662538,125.07589534603693,11.174944222542134,2.66083562290771e-13,3.4518319672096256e-10
355,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,500,422.3699413068501,0.9045600970227071,121.30074678150007,10.972381527760053,2.6816397806663143e-13,3.430066503212833e-10
356,clay,0.293875,0.8825075075075075,0.3198360000000001,500,429.19328107589985,0.9140078804782386,118.15421526403959,10.799388386305438,2.699427855779316e-13,3.410813191180883e-10
357,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,500,435.17674446510415,0.9221104946299986,115.50167611010716,10.65053076884848,2.714754321321207e-13,3.3937564021433515e-10
358,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,500,440.44870357293166,0.929111693899296,113.24307376533535,10.521546408847366,2.728052740665959e-13,3.3786107965181917e-10
359,clay,0.333,1.0,0.3198360000000001,500,445.11481686423286,0.9352027227743042,111.30273495063041,10.409062077805627,2.739665727701997e-13,3.365125310777974e-10
360,sand,0.028749999999999998,0.22999999999999998,0.3198360000000001,750,9.642976926411682,0.0012079281260396028,59688.92410035087,7.209993023385692,1.4309359883311237e-14,2.0084260477775713e-11
361,sand,0.033125,0.265,0.3198360000000001,750,14.985915582592723,0.002883789956801275,28965.392495819404,8.353010797425101,2.185941787895909e-14,3.085251927190874e-11
362,sand,0.0375,0.3,0.3198360000000001,750,21.474590471881378,0.0058363982476235254,16056.215176513953,9.371046611967229,3.0689991433141815e-14,4.3572442032176116e-11
363,sand,0.041874999999999996,0.33499999999999996,0.3198360000000001,750,29.174867030510715,0.010581789851837442,9713.716585449834,10.27885075875381,4.071636935783879e-14,5.8146157288489894e-11
364,sand,0.04625,0.37,0.3198360000000001,750,38.15896523402969,0.017714682767427298,6254.341537138372,11.079367624954987,5.1835507518106624e-14,7.441902900086417e-11
365,sand,0.050624999999999996,0.40499999999999997,0.3198360000000001,750,48.50191211331227,0.02788668577444886,4220.418023610477,11.769347126124586,6.39244705527076e-14,9.216362681762437e-11
366,sand,0.05499999999999999,0.43999999999999995,0.3198360000000001,750,60.27629077897634,0.041767048458631106,2955.0151266058856,12.342225998893598,7.68393069214647e-14,1.1106607065982397e-10
367,sand,0.059375,0.475,0.3198360000000001,750,73.54493915773915,0.059982651564726486,2132.3251016975078,12.79025135978416,9.041481602299415e-14,1.3071894849653566e-10
368,sand,0.06375,0.51,0.3198360000000001,750,88.35148259160164,0.08303804069156773,1578.3717518168346,13.106489775378737,1.044657910077427e-13,1.506260538192744e-10
369,sand,0.06812499999999999,0.5449999999999999,0.3198360000000001,750,104.7090588267206,0.1112233858757341,1194.6091041916438,13.286846936617225,1.1879037116980314e-13,1.7022381386579106e-10
370,sand,0.0725,0.58,0.3198360000000001,750,122.58833221158179,0.144527155753549,922.4512335889415,13.331925311196237,1.3317601997753304e-13,1.8892163529671248e-10
371,sand,0.076875,0.615,0.3198360000000001,750,141.90677613016535,0.1825774174086008,725.6293834664829,13.248353882910571,1.4740826629624827e-13,2.0615806718450234e-10
372,sand,0.08124999999999999,0.6499999999999999,0.3198360000000001,750,162.52189951908355,0.2246357310918744,580.9041793219025,13.049183501630088,1.612816857819819e-13,2.2146300259071011e-10
373,sand,0.08562499999999999,0.6849999999999999,0.3198360000000001,750,184.23111649631872,0.2696567118263644,472.9385397804123,12.753105153314824,1.746117923181314e-13,2.345111967171569e-10
374,sand,0.09,0.72,0.3198360000000001,750,206.77991554774627,0.3164062150858254,391.35086679558214,12.382584653334716,1.8724587198822348e-13,2.451526358820117e-10
375,sand,0.094375,0.755,0.3198360000000001,750,229.87795525785657,0.3636105385286525,328.9609795826953,11.96136789409769,1.9907069761825601e-13,2.5341194662520087e-10
376,sand,0.09874999999999999,0.7899999999999999,0.3198360000000001,750,253.22042302561636,0.4100990024189186,280.71271384085355,11.512000391244142,2.100156910356654e-13,2.5945925671042106e-10
377,sand,0.103125,0.825,0.3198360000000001,750,276.5104929027074,0.4549080730134483,242.99254470645513,11.05392702690477,2.2005125416687987e-13,2.635635009822429e-10
378,sand,0.1075,0.86,0.3198360000000001,750,299.4787055638668,0.49733232324952364,213.18657206752314,10.602457317194329,2.291831703836851e-13,2.6604211255506293e-10
379,sand,0.11187499999999999,0.8949999999999999,0.3198360000000001,750,321.89644435102076,0.5369259292733909,189.3849508554585,10.168569072846253,2.374447025008561e-13,2.6721826660323284e-10
380,sand,0.11624999999999999,0.9299999999999999,0.3198360000000001,750,343.5826137662749,0.5734698879525161,170.18013588562715,9.759318345807456,2.448881026871206e-13,2.6739121425148336e-10
381,sand,0.120625,0.965,0.3198360000000001,750,364.40428206640007,0.6069227212955944,154.5265492627646,9.378567379097483,2.5157685245345836e-13,2.668200408399079e-10
382,sand,0.125,1.0,0.3198360000000001,750,384.2729636018896,0.6373688592622094,141.6415527854843,9.027791492301214,2.5757936681980356e-13,2.657180943869924e-10
383,loam,0.033166666666666664,0.18632958801498126,0.3198360000000001,750,10.707886833371694,0.0014860654801427398,50267.32941507742,7.47005430227103,1.5834960548882593e-14,2.225137818123769e-11
384,loam,0.03975,0.22331460674157305,0.3198360000000001,750,19.908535879376263,0.005034016666480179,18179.231145589547,9.151455257069335,2.8591612976465314e-14,4.0538865623720264e-11
385,loam,0.04633333333333334,0.2602996254681648,0.3198360000000001,750,31.838318131072185,0.012522562295346096,8417.086815361019,10.540349399069465,4.407575817216539e-14,6.305314443182187e-11
386,loam,0.05291666666666667,0.2972846441947566,0.3198360000000001,750,46.746481349731,0.026020737908720115,4483.444109416003,11.66625240995089,6.192366260560776e-14,8.922703219882372e-11
387,loam,0.0595,0.3342696629213483,0.3198360000000001,750,64.88519078661002,0.047804951895812686,2618.6728107415206,12.5185527748371,8.166701512646694e-14,1.1808949593958384e-10
388,loam,0.06608333333333334,0.3712546816479401,0.3198360000000001,750,86.45811096315857,0.07994763746081379,1635.4549385508697,13.075075851076242,1.0272922970068547e-13,1.4819728811779828e-10
389,loam,0.07266666666666667,0.4082397003745319,0.3198360000000001,750,111.54507963073895,0.12369069771547514,1076.914723653361,13.320433354875234,1.2443857935608134e-13,1.776987017871429e-10
390,loam,0.07925,0.4452247191011236,0.3198360000000001,750,140.01253224906762,0.1787750679067195,741.799040349799,13.261517381167467,1.4606813031408435e-13,2.0459674082819766e-10
391,loam,0.08583333333333333,0.48220973782771537,0.3198360000000001,750,171.4390430770939,0.24308393775621992,532.1818223568455,12.936485298078313,1.6690596345006506e-13,2.2718124794408735e-10
392,loam,0.09241666666666667,0.5191947565543071,0.3198360000000001,750,205.09976535862552,0.3129385151348823,396.6223028865737,12.411839453470192,1.8634345617563015e-13,2.4445266894594207e-10
393,loam,0.099,0.5561797752808989,0.3198360000000001,750,240.04064545421957,0.3840249099485303,306.43117829593274,11.76772056505176,2.0395236712696015e-13,2.56305759793232e-10
394,loam,0.10558333333333333,0.5931647940074907,0.3198360000000001,750,275.2277726365644,0.4524854845825938,244.8525892925421,11.079224251733873,2.1951972000373408e-13,2.633818838222543e-10
395,loam,0.11216666666666668,0.6301498127340824,0.3198360000000001,750,309.7121355160481,0.51563325851087,201.75695498923022,10.403259612832773,2.330299492815193e-13,2.6671741245858073e-10
396,loam,0.11875000000000001,0.6671348314606742,0.3198360000000001,750,342.74667327216713,0.5720934579528629,170.86136554635985,9.774866944596516,2.4461050270544625e-13,2.674000071537557e-10
397,loam,0.12533333333333332,0.7041198501872659,0.3198360000000001,750,373.82943684559893,0.6215434774727626,148.1888288383535,9.210579999880624,2.544684770006198e-13,2.663588962110102e-10
398,loam,0.13191666666666665,0.7411048689138576,0.3198360000000001,750,402.6862540996527,0.6643262297894412,131.176016958161,8.71436687846109,2.628387021978748e-13,2.6429367949419713e-10
399,loam,0.13849999999999998,0.7780898876404494,0.3198360000000001,750,429.22239236468175,0.701116485495441,118.14107322648509,8.283065405321278,2.699503033196736e-13,2.6168797440463136e-10
400,loam,0.14508333333333331,0.8150749063670412,0.3198360000000001,750,453.4681110893864,0.7326973900693479,107.96011211574194,7.91020923787983,2.7600956348602984e-13,2.5885583178534446e-10
401,loam,0.15166666666666664,0.8520599250936328,0.3198360000000001,750,475.5316165295724,0.7598354348727019,99.86787036508053,7.5883146708661595,2.811937895400666e-13,2.559908003060938e-10
402,loam,0.15825,0.8890449438202248,0.3198360000000001,750,495.5637520143758,0.7832223594769667,93.33333122987118,7.3100751903704975,2.8565133741273115e-13,2.532058830514748e-10
403,loam,0.16483333333333333,0.9260299625468165,0.3198360000000001,750,513.7338410091199,0.8034558567528118,87.98110117796244,7.0688931024995645,2.895044937344213e-13,2.5056241326566547e-10
404,loam,0.17141666666666666,0.9630149812734082,0.3198360000000001,750,530.2143219043121,0.8210400766234492,83.54098943024452,6.8590500363006734,2.9285331067906644e-13,2.4808960168654816e-10
405,loam,0.178,1.0,0.3198360000000001,750,545.1716511548308,0.8363948014761374,79.81517059252371,6.675699376251791,2.957794376147757e-13,2.457972623642328e-10
406,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,750,50.995877327850415,0.030631503776910818,3887.2501492207557,11.907231762765273,6.673253409290076e-14,9.62828194307657e-11
407,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,750,86.41048025770023,0.07987039852452044,1636.9336370034978,13.074254194566205,1.0268532379183013e-13,1.4813575186000583e-10
408,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,750,132.4357607614527,0.16370790265091426,812.6646262677099,13.303962152487587,1.4059005753647463e-13,1.980762883596924e-10
409,silt,0.089,0.30067567567567566,0.3198360000000001,750,187.74755645942804,0.2769662591366995,458.49875306210237,12.698868445445182,1.766590909749856e-13,2.363552387424246e-10
410,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,750,248.42494466437319,0.4006677040363632,289.65422597795504,11.605509368701716,2.078433322508544e-13,2.5838653416522235e-10
411,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,750,309.18883346051604,0.514706608386659,202.3172749643999,10.413403841495741,2.328363789897002e-13,2.666887251583886e-10
412,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,750,365.68834391507227,0.6089336464231637,153.63768936861382,9.355515841525936,2.519756259401215e-13,2.667641446659777e-10
413,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,750,415.6619983509756,0.6826141844980442,124.52767315355774,8.50043560571548,2.6638214384424724e-13,2.6309276753588996e-10
414,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,750,458.61388545749577,0.739159940020152,105.98065332877178,7.833665335779147,2.7724565714987433e-13,2.582095015477401e-10
415,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,750,495.0215699212854,0.7826045327133561,93.50103924892774,7.317433712962027,2.8553365250068e-13,2.532831920975337e-10
416,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,750,525.7345372534705,0.8163305991596395,84.71160817967919,6.915267786109413,2.9195626857577227e-13,2.487678454762457e-10
417,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,750,551.6547254312604,0.8428776513689349,78.28265706506868,6.598270212992485,2.9701576526178245e-13,2.447922326853227e-10
418,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,750,573.6023378167466,0.8640811149588005,73.43077353182153,6.345014466566353,3.0106482567691797e-13,2.4135095622995115e-10
419,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,750,592.2753707160775,0.8812567965015137,69.67246497088587,6.139933328460681,3.043527608869337e-13,2.3839026627002373e-10
420,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,750,608.2496666187249,0.8953528804756992,66.69691054521275,5.971727097548627,3.0705808727340054e-13,2.3584450197883256e-10
421,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,750,621.993630299139,0.9070602414596249,64.29705227855031,5.832129976492398,3.093105894602971e-13,2.3365053159192734e-10
422,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,750,633.8862869393992,0.9168890721397284,62.330609706648936,5.715025489983289,3.1120611749018467e-13,2.317526820989236e-10
423,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,750,644.2342402808687,0.9252214640349119,60.69713085750589,5.615828827470023,3.1281655123204337e-13,2.3010370629958292e-10
424,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,750,653.2861213684611,0.9323475503059045,59.32399252925787,5.531057910901937,3.1419658112499774e-13,2.2866421545208072e-10
425,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,750,661.2443639296264,0.9384905590217296,58.157582744421774,5.4580342341164885,3.153883845153856e-13,2.2740162159357065e-10
426,silt,0.2845,0.9611486486486486,0.3198360000000001,750,668.2745957036161,0.9438243781207778,57.15758606864816,5.394672312612668,3.1642489753348113e-13,2.2628902082929378e-10
427,silt,0.296,1.0,0.3198360000000001,750,674.513053253809,0.9484860289059386,56.29318379157436,5.339329834894252,3.1733213782568843e-13,2.2530418086626466e-10
428,clay,0.059125,0.17755255255255253,0.3198360000000001,750,26.462591612808822,0.008761334838640278,11399.423954381338,9.987417023195174,3.723889402652152e-14,5.307817885397296e-11
429,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,750,60.238613897867076,0.04171902863428273,2958.0468560297118,12.340684148825355,7.67993308566402e-14,1.1100778649843673e-10
430,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,750,107.6519595786756,0.11654622600236264,1141.5212985030394,13.30399992418457,1.2124519832172205e-13,1.7349221898903418e-10
431,clay,0.09825,0.29504504504504503,0.3198360000000001,750,168.38632968900848,0.23675777153765704,548.0962082096394,12.976603684395391,1.6500469547083447e-13,2.252818046662418e-10
432,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,750,237.84028286359612,0.37962645838991677,311.09420638353373,11.809959179500275,2.0291109484271856e-13,2.5571468720318494e-10
433,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,750,308.21096959213344,0.5129723631033336,203.37104939470618,10.432372779480723,2.324737712956922e-13,2.666334719555009e-10
434,clay,0.137375,0.4125375375375375,0.3198360000000001,750,372.78915791839177,0.6199455836851755,148.8676155799736,9.228982083254706,2.5415330437256686e-13,2.6641544905493337e-10
435,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,750,428.4382063527657,0.7000632059715686,118.49591104278372,8.295462737913297,2.697475837753963e-13,2.6177302662564994e-10
436,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,750,474.8724265701065,0.7590459505813373,100.09532569001064,7.5976951637122685,2.8104318477020427e-13,2.5607972689444463e-10
437,clay,0.1765,0.53003003003003,0.3198360000000001,750,513.1289032698947,0.802796727721507,88.15127048395328,7.076755148901116,2.893789849756276e-13,2.5065193577675764e-10
438,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,750,544.5874077404484,0.8358055235899998,79.95564738235855,6.682737172438959,2.956670885038462e-13,2.458875231092978e-10
439,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,750,570.548889023894,0.8611982927886697,74.0763718270646,6.379444495344674,3.0051374278250957e-13,2.418326981136003e-10
440,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,750,592.1074201506409,0.8811057194364723,69.70487843199012,6.141736705905051,3.043238023796838e-13,2.3841698443052823e-10
441,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,750,610.1411305358865,0.8969867527299866,66.35815522596465,5.952238617329043,3.0737212122469856e-13,2.355426543637138e-10
442,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,750,625.3417070526424,0.9098551269336261,63.733456493657904,5.798821214795586,3.098491603752756e-13,2.331160660352021e-10
443,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,750,638.2509282374139,0.9204281222663977,61.63310019577353,5.6728838682652585,3.1188971525743705e-13,2.310568037849468e-10
444,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,750,649.2935900595933,0.9292228667899598,59.92341707782603,5.568220940490795,3.135911360832944e-13,2.29298734196405e-10
445,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,750,658.8042528085606,0.9366189993025628,58.511268534807314,5.480276578299476,3.150250658227438e-13,2.2778841955994872e-10
446,clay,0.293875,0.8825075075075075,0.3198360000000001,750,667.0480473865374,0.9428999882097471,57.330050952789534,5.405650436744946,3.1624514591125044e-13,2.2648293093265816e-10
447,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,750,674.2365632166603,0.9482808283627393,56.33104755957111,5.341765244233096,3.1729217502126027e-13,2.2534777703331685e-10
448,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,750,680.5399009221251,0.9529269335241588,55.477911907752635,5.286639647257814,3.181976296513447e-13,2.2435515596743786e-10
449,clay,0.333,1.0,0.3198360000000001,750,686.0958129217354,0.9569672466933483,54.743048556191624,5.238730445241898,3.1898611099174386e-13,2.23482548468699e-10
450,sand,0.028749999999999998,0.22999999999999998,0.3198360000000001,1000,12.995130311433561,0.001627152967549117,36593.14632693299,5.9542646637828085,1.907648262553173e-14,2.0075835803746977e-11
451,sand,0.033125,0.265,0.3198360000000001,1000,20.31335820538003,0.0039049639829966676,17588.871166917095,6.868390840837983,2.913601269408872e-14,3.082092300044161e-11
452,sand,0.0375,0.3,0.3198360000000001,1000,29.31254165040492,0.007949672334163105,9639.007040132206,7.66269475957424,4.089135312467249e-14,4.347982207895925e-11
453,sand,0.041874999999999996,0.33499999999999996,0.3198360000000001,1000,40.14832691609646,0.014504149909091657,5754.205648554612,8.345986133437808,5.421796974431561e-14,5.791564979958177e-11
454,sand,0.04625,0.37,0.3198360000000001,1000,52.99941100665721,0.024435730791450477,3649.1817069376175,8.917042179981335,6.89595763005124e-14,7.390983538506776e-11
455,sand,0.050624999999999996,0.40499999999999997,0.3198360000000001,1000,68.06145453272968,0.03869733381062593,2421.2631319864267,9.36964276618404,8.492350747008407e-14,9.113869713133877e-11
456,sand,0.05499999999999999,0.43999999999999995,0.3198360000000001,1000,85.53543165682801,0.05824989281532178,1664.4872611133276,9.695620455231985,1.0187676992477635e-13,1.091555912797077e-10
457,sand,0.059375,0.475,0.3198360000000001,1000,105.60820656902382,0.08393730846858162,1177.974326455797,9.88759944077899,1.1954418576619135e-13,1.2738781091470333e-10
458,sand,0.06375,0.51,0.3198360000000001,1000,128.42373806765698,0.11631762244662469,854.7157299760203,9.941850157854194,1.3761068185145247e-13,1.4515933639133827e-10
459,sand,0.06812499999999999,0.5449999999999999,0.3198360000000001,1000,154.04550116464938,0.15547739600451854,634.2428910531869,9.861043313532706,1.5573014046500496e-13,1.6174802125975242e-10
460,sand,0.0725,0.58,0.3198360000000001,1000,182.41497423002178,0.20088438029789202,480.6852575469143,9.65621600806445,1.7354270778754666e-13,1.7647577119409394e-10
461,sand,0.076875,0.615,0.3198360000000001,1000,213.31657562915404,0.25134857546130696,371.87728407758516,9.34708255993208,1.9070043072132227e-13,1.8881363707504936e-10
462,sand,0.08124999999999999,0.6499999999999999,0.3198360000000001,1000,246.36318955424886,0.3051408990587096,293.6402995015161,8.960166498976138,2.0689761057777078e-13,1.9846875729249291e-10
463,sand,0.08562499999999999,0.6849999999999999,0.3198360000000001,1000,281.0139911166795,0.36025706388759043,236.6389193280645,8.52508422786609,2.218987988266444e-13,2.054196759508911e-10
464,sand,0.09,0.72,0.3198360000000001,1000,316.6258352675371,0.4147437577176527,194.58259389841274,8.07019161798757,2.3555644393889336e-13,2.0988650536004078e-10
465,sand,0.094375,0.755,0.3198360000000001,1000,352.5256205821285,0.46697566436537336,163.15758758568828,7.619062285907837,2.4781333093602007e-13,2.1225168336628887e-10
466,sand,0.09874999999999999,0.7899999999999999,0.3198360000000001,1000,388.08269537720867,0.5158064510463567,139.36835825901696,7.188709826174073,2.586906578766057e-13,2.12965393946753e-10
467,sand,0.103125,0.825,0.3198360000000001,1000,422.76284357766826,0.5605841291144436,121.11591959214991,6.789566230646034,2.682673181107531e-13,2.1246688781632186e-10
468,sand,0.1075,0.86,0.3198360000000001,1000,456.1556162136133,0.6010727068478063,106.91893812786243,6.426605555380741,2.766572448647952e-13,2.1113643195388206e-10
469,sand,0.11187499999999999,0.8949999999999999,0.3198360000000001,1000,487.9772772357967,0.6373356723145586,95.7248417126442,6.10088563501328,2.8398989327747896e-13,2.092765263230996e-10
470,sand,0.11624999999999999,0.9299999999999999,0.3198360000000001,1000,518.0573440050316,0.6696228419013137,86.78014094439511,5.8109964599782415,2.90396096792006e-13,2.0711304304430878e-10
471,sand,0.120625,0.965,0.3198360000000001,1000,546.3173174434309,0.6982807772546751,79.54085477467065,5.554184989555825,2.9599929662606937e-13,2.0480638197374716e-10
472,sand,0.125,1.0,0.3198360000000001,1000,572.7480072115383,0.7236908719829103,73.6104915170803,5.327124079308647,3.0091102604520244e-13,2.0246560944174e-10
